,Tweets,Polarity,Analysis,Companies Name,Date,Open ,Close,Name,Price
,100masterblastr surya14kumar won the player the series award for his terrific batting the t20i series against new zealand,0.068181818,Positive,,,,,,
,100masterblastr surya14kumar has credited these two giants world cricket for his success suryakumaryadav sachintendulkar,0.3,Positive,,,,,,
,starsportsindia call this match made heaven imro45 surya14kumar believeinblue rohitsharma suryakuma,0,Neutral,,,,,,
,surya14kumar won the player the series award for his terrific batting the t20i series against new zealand,0.068181818,Positive,,,,,,
,surya14kumar continued his outstanding run form with the bat and bagged the player the series award,0.5,Positive,,,,,,
,artistvermarav1 send this sketch suryakumar yadav surya14kumar suryakumarfc skyfanclubpk suryakumaryadav skyeblue suryakuma,0,Neutral,,,,,,
,send this sketch suryakumar yadav surya14kumar suryakumarfc skyfanclubpk suryakumaryadav skyeblue,0,Neutral,,,,,,
,theoffpitchbuzz the sky has limit suryakumaryadav t20i nzvsind surya14kumar,0,Neutral,,,,,,
,undoubtedly hes ruling over the world cricket right now surya14kumar suryakumaryadav,0.285714286,Positive,,,,,,
,surya14kumar congratulations suryakumaryadav for the win for that award amp for this spectacular year,0.7,Positive,,,,,,
,man the series congratulations surya14kumar nzvsind suryakumaryadav,0,Neutral,,,,,,
,arshdeepsinghh and mdsirajofficial should also appreciated for their wicket haul today with surya14kumar,0.25,Positive,,,,,,
,the sky has limit suryakumaryadav t20i nzvsind surya14kumar,0,Neutral,,,,,,
,surya14kumar congratulations team india well played suryakumaryadav nzvind surya14kumar,0,Neutral,,,,,,
,surya14kumar congratulations team india well played suryakumaryadav nzvind,0,Neutral,,,,,,
,bcci surya14kumar concerned again failed today when big score was imp from him failed against pakistan,-0.333333333,Negative,,,,,,
,bcci surya14kumar congratulations surya14kumar player the match winner suryakumaryadav,0,Neutral,,,,,,
,congratulation surya14kumar for the playeroftheseries indvsnzt20 indvsnz sky suryakumaryadav,0,Neutral,,,,,,
,should sky play test bcci mipaltan surya14kumar survir imvkohli criccrazyjohns what will happen,0,Neutral,,,,,,
,india win threematch series against new zealand after rainmarred third t20i ends tie surya14kumar bcci,0.312121212,Positive,,,,,,
,surya looking handsome amp his cutest smile suryakumaryadav surya14kumar,0.4,Positive,,,,,,
,fans after surya departs for indvsnz suryakumaryadav crickettwitter surya14kumar,0,Neutral,,,,,,
,rishabhpant717 well gesture rishabhpant17 surya14kumar rishabhpant sky suryakumaryadav indvsnz sanjusamson,0,Neutral,,,,,,
,year remember his career surya14kumar many match winning knocks amp memorable performance wish this,0.5,Positive,,,,,,
,that shot from surya14kumar statement that hes cut above the rest and cant played every batsman,0,Neutral,,,,,,
,indian batters are helping surya14kumar break rizwans record bcci nzvind suryakumaryadav bcci indianbatting,0,Neutral,,,,,,
,yuvstrong12 witnessed the sky fire today well played buddy surya14kumar indvsnz bcci,0,Neutral,,,,,,
,surya14kumar t20i career inns runs indvsnz,0,Neutral,,,,,,
,mlasudhakar congratulations teamindia for winning the t20i series against newzealand surya14kumars spectacular the sec,0.333333333,Positive,,,,,,
,look the freaking strike rate surya14kumar legend making indvsnz indiancricketteam meninblue,0,Neutral,,,,,,
,imraina another great knock surya14kumar congratulations your 2nd t20 hundred well played brother sky indvsnz,0.4,Positive,,,,,,
,sachinrt the night sky has been lit surya what blinder surya14kumar indvsnz,0,Neutral,,,,,,
,ravishastriofc well done guys great see the energy the field and the bowling surya hardikpandya7 surya14kumar bcci,0.8,Positive,,,,,,
,cricketracker glenn maxwell no1 t20i cricketer suryakumar yadav gmaxi32 surya14kumar nzvind,0,Neutral,,,,,,
,mipaltan you deserve each and every bit this surya onefamily nzvind surya14kumar,0,Neutral,,,,,,
,ddsportschannel and how surya14kumar nzvind suryakumaryadav,0,Neutral,,,,,,
,mipaltan special clinical bowling help the t20i series onefamily nzvind icc surya14kumar,0.357142857,Positive,,,,,,
,primevideoin surya14kumars making habit collecting these player the match isnt nzvind nzvindonprime cricketonp,0,Neutral,,,,,,
,nsgadhavi they say limit yes sky has limit surya suryakumar suryakumaryadav surya14kumar nzvind nzvsind nzvindonprim,0,Neutral,,,,,,
,wasimjaffer14 surya14kumar these days phenomenal inns nzvind,0.5,Positive,,,,,,
,bcci where surya14kumar,0,Neutral,,,,,,
,bcci again worst decision bcci iamsanjusamson out surya14kumar out only for rahul lost our geniune gold sanju samson everytime,-0.5,Negative,,,,,,
,bcci has become absolutely mental surya14kumar still not fit play odis and test series indian are,-0.15,Negative,,,,,,
,bcci surya14kumar most important but not selected,0.45,Positive,,,,,,
,bcci may know why surya14kumar not the squad,0,Neutral,,,,,,
,bcci why are missing sky surya14kumarsky,-0.2,Negative,,,,,,
,mdsirajofficial good start the tour well played sky surya14kumar bcci,1,Positive,,,,,,
,bcci where surya14kumar suryakumar yadav what the fault iamsanjusamson sanju samson,0,Neutral,,,,,,
,icc hey bcci where are iamsanjusamson amp surya14kumar whats going need suryakumaryadav amp sanjusamson,0,Neutral,,,,,,
,hardikayadav bcci surya14kumar bcci want give maximum chance brahman player boycott brahminism,0,Neutral,,,,,,
,mangeshwanjari bcci surya14kumar iamsanjusamson bcci fear abt feature captain baby pant,0,Neutral,,,,,,
,bcci surya14kumar the deserve odis team bcci,0,Neutral,,,,,,
,rahul357n kanuscr7 mangeshwanjari bcci surya14kumar iamsanjusamson whats axar doing there rahul,0,Neutral,,,,,,
,hey bcci where are iamsanjusamson amp surya14kumar whats going need suryakumaryadav amp sanjusamson,0,Neutral,,,,,,
,bcci why iamsanjusamson surya14kumar not included team lose its the entire nation lose its not the onl,0,Neutral,,,,,,
,bcci where surya14kumar dont fool public boycottbcci,0,Neutral,,,,,,
,mangeshwanjari bcci where surya14kumar suryakumar yadav really possible drop him what the fault iamsanjusa,0,Neutral,,,,,,
,bcci why surya14kumar dropped flop player like klrahul rishabhpant17 can play but surya out team why,0,Neutral,,,,,,
,bcci suryakumaryadav best player indian team surya14kumar,1,Positive,,,,,,
,bcci where iamsanjusamson and surya14kumar,0,Neutral,,,,,,
,imro45 imvkohli klrahul shubmangill prithvishaw top order batsman surya14kumar shreyasiyer15 rrjjt01,0.5,Positive,,,,,,
,bcci why not surya14kumar,0,Neutral,,,,,,
,bcci where sky surya14kumar,0,Neutral,,,,,,
,bcci why surya14kumar cant our new opener t20i and following odi afterwords classic mindset pers,0.101010101,Positive,,,,,,
,bcci where surya14kumar,0,Neutral,,,,,,
,cricinformer ishan kishan has his say surya14kumar suryakumaryadav suryakumar ishankishan teamindia cricket crickettwitt,0,Neutral,,,,,,
,ishan kishan has his say surya14kumar suryakumaryadav suryakumar ishankishan teamindia cricket,0,Neutral,,,,,,
,rcbtweets total t20i runs for surya14kumar different gravy playbold teamindia,0,Neutral,,,,,,
,rcbtweets once starts just never takes his foot off the pedal what performer playbold teamindia surya14kumar,0,Neutral,,,,,,
,sdhawan25 sky truly not the limit surya14kumar you make proud with your performance congratulations teamindia another,0.8,Positive,,,,,,
,jayshah congratulations team india phenomenal victory and huge round applause surya14kumar his firework century,0.233333333,Positive,,,,,,
,surya14kumar retains his position no1 batter icc t20i rankings iccrankings team icc suryakumaryadav,0,Neutral,,,,,,
,surya14kumar has retained his top position the icc mens t20i player rankings suryakumaryadav suryakumar,0.5,Positive,,,,,,
,melonrusk surya14kumar should not play test cricket test cricket will hamper suryakumaryadav batting confidence his fearle,0,Neutral,,,,,,
,iexpresssports iccrankings suryakumaryadav star india batter surya14kumar consolidated his position the top the rankings,0.5,Positive,,,,,,
,surya14kumar should not play test cricket test cricket will hamper suryakumaryadav batting confidence his,0,Neutral,,,,,,
,iexpresssports surya14kumar and thats sky for you suryakumaryadav sky icct20worldcup2022 iccrankings,0,Neutral,,,,,,
,iccrankings suryakumaryadav star india batter surya14kumar consolidated his position the top the rankin,0.5,Positive,,,,,,
,starsportsindia glenn maxwell just all awe suryakumaryadavs batting surya14kumar gmaxi32,0,Neutral,,,,,,
,iccrankings icct20iranking suryakumaryadav continues stay top surya14kumar,0.5,Positive,,,,,,
,surya14kumar keep going onone advice for make mindset like virat kohli when match import,0,Neutral,,,,,,
,man the series surya14kumar suryakumaryadav,0,Neutral,,,,,,
,glenn maxwell just all awe suryakumaryadavs batting surya14kumar gmaxi32,0,Neutral,,,,,,
,star indian batter surya14kumar has retained his top position the icc mens t20i player rankings following his,0.25,Positive,,,,,,
,starsportsindia call this match made heaven imro45 surya14kumar believeinblue rohitsharma suryakuma,0,Neutral,,,,,,
,vivjonty ravishastriofc hardikpandya7 surya14kumar bcci everyone are running out words describe suryakumar yadavs exploits,0,Neutral,,,,,,
,indias alltime high ranking t20is batting imvkohli surya14kumar alltime high rankin,0.16,Positive,,,,,,
,surya14kumar could get place the test series against bangladesh replacement imjadeja teamindia,0,Neutral,,,,,,
,indian youngster praises surya14kumar for his splendid batting performance suryakumaryadav cricket,0.833333333,Positive,,,,,,
,maxwell praises surya14kumar wont able afford suryakumar yadav the big bash league even with all,0.25,Positive,,,,,,
,congratulations suryakumaryadav surya14kumar mohammedsiraj mdsirajofficial,0,Neutral,,,,,,
,ravishastriofc hardikpandya7 surya14kumar bcci everyone are running out words describe suryakumar yadav,0,Neutral,,,,,,
,100masterblastr surya14kumar won the player the series award for his terrific batting the t20i series against new zealand,0.068181818,Positive,,,,,,
,agreed that your are super form but take some rest surya14kumar bhai given chance iamsanjusamson sdhawan25 rishabhpant17 indvsnz,0.333333333,Positive,,,,,,
,mlasudhakar congratulations teamindia for winning the t20i series against newzealand surya14kumars spectacular the sec,0.333333333,Positive,,,,,,
,sachinrt the night sky has been lit surya what blinder surya14kumar indvsnz,0,Neutral,,,,,,
,yuvstrong12 witnessed the sky fire today well played buddy surya14kumar indvsnz bcci,0,Neutral,,,,,,
,you stats iamsanjusamson far better than rishabhpant17 and surya14kumar odi still doubt dhaw,0.3,Positive,,,,,,
,cricketracker glenn maxwell no1 t20i cricketer suryakumar yadav gmaxi32 surya14kumar nzvind,0,Neutral,,,,,,
,india won the 2nd t20i runs surya14kumar scored his second t20i century and hoodaonfire picked,0,Neutral,,,,,,
,ddsportschannel and how surya14kumar nzvind suryakumaryadav,0,Neutral,,,,,,
,wasimjaffer14 surya14kumar these days phenomenal inns nzvind,0.5,Positive,,,,,,
,akshatkul surya14kumar bcci profdilipmandal breaking news from bcci bcci confirms rishabhpant will,0,Neutral,,,,,,
,went ask bcci why surya14kumar amp iamsanjusamson not team against bangladesh,0,Neutral,,,,,,
,akshatkul top batsman t20 surya14kumar not odi worthy bcci suryakumaryadav casteistbcci profdilipmandal,0.416666667,Positive,,,,,,
,avdhesh4yadav surya14kumar the best the world but not team why bcci casteistbcci,1,Positive,,,,,,
,gsdausa stop discrimination based caste and area iamsanjusamson surya14kumar bcci teamindia bcci casteistbcci,0,Neutral,,,,,,
,icc bcci where surya14kumar,0,Neutral,,,,,,
,pankajk55132527 surya14kumar the best the world but not the team why bcci casteistbcci,1,Positive,,,,,,
,ravishastriofc well done guys great see the energy the field and the bowling surya hardikpandya7 surya14kumar bcci,0.8,Positive,,,,,,
,profdilipmandal surya14kumar please clarify this man why bcci didnt selectd you,0,Neutral,,,,,,
,socialistalok why surya14kumar out bangladesh series bbcworld toiindianews ani casteistbcci can anyone ans icc bcci,0,Neutral,,,,,,
,dont think surya14kumar would like break his rhythm currently going through his shot selections and,0,Neutral,,,,,,
,bcci isse acchi team tho main dream main bna leta dream11 surya14kumar iamsanjusamson,0.166666667,Positive,,,,,,
,shame bcci for surya14kumar out from indian cricket team jayshah ianuragthakur suryakumaryadav,0,Neutral,,,,,,
,surya14kumar the best the world but not team why bcci casteistbcci,1,Positive,,,,,,
,bcci why rahul and rishabh why not surya14kumar and sanju samson castiestbcci,0,Neutral,,,,,,
,quakecoulson akshatkul surya14kumar bcci profdilipmandal pant didnt play think sanju should repla,0,Neutral,,,,,,
,shame you casteistbcci bcci surya14kumar suryakumaryadav boycott indvsban indvsbangladesh,0,Neutral,,,,,,
,want surya14kumar the team immediately bcci,0,Neutral,,,,,,
,profdilipmandal bcci sure that surya14kumar having poisonous mind have mandal pls keep caste,0.5,Positive,,,,,,
,binlaraib tanujkmath bcci surya14kumar justice for sky casteistbcci,0,Neutral,,,,,,
,deepaky61331953 surya14kumar the best the world but not the team why bcci casteistbcci suryakumaryadav,1,Positive,,,,,,
,ratnesh25146346 casteistbcci surya14kumar the best the world but not the team why bcci casteistbcci,1,Positive,,,,,,
,top batsman t20 surya14kumar not odi worthy bcci suryakumaryadav casteistbcci,0.416666667,Positive,,,,,,
,yatharthakrsna top batsman t20 surya14kumar not odi worthy bcci suryakumaryadav casteistbcci profdilipmandal https,0.416666667,Positive,,,,,,
,bcci fails feeling sad for iamsanjusamson surya14kumar,-0.5,Negative,,,,,,
,bcci icc t20 ranking no1 but surya14kumar not selected for bangladesh tour another badluck for iamsanjusamson support you sir,0,Neutral,,,,,,
,neerajkushwah sanjusamson waiting for opportunity team india like bcci surya14kumar suryakumaryad,0,Neutral,,,,,,
,pappuyadavjapl bcci surya14kumar why cant bcci provide explanation not selecting sky for the bangladesh,0,Neutral,,,,,,
,lekhraj75460722 no1 t20 batsman surya14kumar and young talented wkbatsman iamsanjusamson not playing for bangladesh tour why,0.4,Positive,,,,,,
,icc where surya14kumar bcci,0,Neutral,,,,,,
,quakecoulson rahulya82951741 advdharmveer surya14kumar bcci everyone before covid there were icc tourname,0,Neutral,,,,,,
,imatul97 justice for sky casteistbcci bcci surya14kumar,0,Neutral,,,,,,
,colorscineplex surya14kumar plays t10league will score century balls bcci please allow him play this league,0,Neutral,,,,,,
,bharadwajp6905 rahulya82951741 advdharmveer surya14kumar bcci what rules lol and who used have this before covid,0.8,Positive,,,,,,
,commenman7 akshatkul surya14kumar bcci profdilipmandal yea then whys pant playing and ill say again will get rest tests,0,Neutral,,,,,,
,quakecoulson akshatkul surya14kumar bcci profdilipmandal hes been traveling for months now all the other,-0.125,Negative,,,,,,
,bcci shame shame bhai lag raha bilkul expose hoke log manege miss you surya14kumar iamsanjusamson feeling sad for you,-0.5,Negative,,,,,,
,yarragadda1982 casteistbcci why surya14kumar out bangladesh series bbcworld toiindianews ani casteistbcci can anyone ans,0,Neutral,,,,,,
,bcci should rethink about retaining surya14kumar for bangladesh oneday cricket suryakumar,0,Neutral,,,,,,
,quakecoulson rahulya82951741 advdharmveer surya14kumar bcci bhai workload management rules hote hain and also,0,Neutral,,,,,,
,bcci surya14kumar surya the best players indian team suryakumaryadav,1,Positive,,,,,,
,zeenewssports sportstak cricbuzz cricketaakash imzaheer man form surya14kumar need rest man with talen,0,Neutral,,,,,,
,bcci there any valid reason for dropping out surya14kumar can bcci explain,0,Neutral,,,,,,
,tanujkmath bcci bloody hell add insult injury youve displaced the all time great surya14kumar from playing bhen contr,0,Neutral,,,,,,
,yatharthakrsna surya14kumar bcci profdilipmandal according bcci pant the bestmen,0,Neutral,,,,,,
,top batsman t20 surya14kumar not odi worthy bcci suryakumaryadav casteistbcci profdilipmandal,0.416666667,Positive,,,,,,
,bcci what this where surya14kumar,0,Neutral,,,,,,
,why not selected surya14kumar for desh tour its surprised not but also for the world why bcci,0.1,Positive,,,,,,
,dj199012 jayshah surya14kumar bcci bcci brahmin cricket board india casteistbcci,0,Neutral,,,,,,
,surya14kumar dada aap khud aake samjhao desh kuch logo jabardasti agenda bana baithe hai you know,0,Neutral,,,,,,
,shame bcci indian feel you are giving lot chances brahmin casteistbcci surya14kumar imro45 bcci,0,Neutral,,,,,,
,bcci why are rahul and rishabh the team where the hell are surya14kumar and iamsanjusamson shameonbcci,0,Neutral,,,,,,
,bcci milestone t20i runs and counting for surya14kumar becomes the first indian batter reach this milestone,0.25,Positive,,,,,,
,bcci where surya14kumar,0,Neutral,,,,,,
,jayshah surya14kumar bcci bcci brahmin cricket board india casteistbcci,0,Neutral,,,,,,
,akashgummadi bcci surya14kumar iamsanjusamson missing iamsanjusamson the squad,-0.2,Negative,,,,,,
,iamaarav8 not playing surya14kumar bcci brahmin cricket control board india has exposed its castiest mentality shame,0,Neutral,,,,,,
,bcci where are the two legends surya14kumar iamsanjusamson,0,Neutral,,,,,,
,they are doing with iamsanjusamson what they first did with surya14kumar but our sanju still gonna shine,0.25,Positive,,,,,,
,you want surya14kumar play odi for indiancricketteam indvsban suryakumaryadav casteistbcci,0,Neutral,,,,,,
,devoteescricket top10 strike rates for india featured yuvstrong12 surya14kumar imro45 klrahul imvkohli hard,-0.291666667,Negative,,,,,,
,bcci where iamsanjusamson surya14kumar this unexpected bcci indiancricketteam,0.1,Positive,,,,,,
,drjhotaa hey bcci jayshah scstobc will boycott the entire indiabangladesh series unless surya14kumar reinstated the,0,Neutral,,,,,,
,hey bcci jayshah scstobc will boycott the entire indiabangladesh series unless surya14kumar reinstated,0,Neutral,,,,,,
,mipaltan headline performance australia onefamily t20worldcup indvzim surya14kumar,0,Neutral,,,,,,
,bcci quickfire halfcentury for surya14kumar off deliveries this his 12th fifty t20is live,0.136363636,Positive,,,,,,
,cricketracker suryakumar yadav reacts comparisons with villiers surya14kumar abdevilliers17 indvzim t20worldcup,0,Neutral,,,,,,
,100masterblastr surya14kumar has retained his position the icc mens t20i batting rankings suryakumaryadav teamindia,0,Neutral,,,,,,
,surya14kumar the squad surprise suryakumaryadav teamindia crickettwitter,0,Neutral,,,,,,
,ashokme96583783 casteistbccistop discrimination based caste and area iamsanjusamson surya14kumar bcci teamindia bcci cas,0,Neutral,,,,,,
,bcci well deserved player the match award for surya14kumar teamindia win runs the 2nd t20i scorecard https,0.4,Positive,,,,,,
,jayshah congratulations team india phenomenal victory and huge round applause surya14kumar his firework century,0.233333333,Positive,,,,,,
,nitinsachinist surya14kumar the squad surprise suryakumaryadav teamindia crickettwitter,0,Neutral,,,,,,
,alokyad02669614 top batsman t20 surya14kumar not odi worthy bcci suryakumaryadav casteistbcci profdilipmandal https,0.416666667,Positive,,,,,,
,kumudgopal bcci isse acchi team tho main dream main bna leta dream11 surya14kumar iamsanjusamson dream11 sury,0.166666667,Positive,,,,,,
,rahul85928807 top batsman t20 surya14kumar not odi worthy bcci suryakumaryadav casteistbcci,0.416666667,Positive,,,,,,
,drishiraj suryakumaryadav want you brother sanjusamson riturajgaikwad surya14kumar iamsanjusamson ruutu1331,0,Neutral,,,,,,
,iamabhishekydv shame bcci for surya14kumar out from indian cricket team jayshah ianuragthakur suryakumaryadav,0,Neutral,,,,,,
,suryakumaryadav want you brother sanjusamson riturajgaikwad surya14kumar iamsanjusamson ruutu1331,0,Neutral,,,,,,
,hitmannn13 heart touching edit for our sky surya14kumar mipaltan crickettwitter suryakumaryadav,0.5,Positive,,,,,,
,yabhishek2296 top batsman t20 cricket surya14kumar but not odi worthybcci gautam gambhir profdilipmandal suryakumary,0.5,Positive,,,,,,
,top batsman t20 cricket surya14kumar but not odi worthybcci gautam gambhir profdilipmandal,0.5,Positive,,,,,,
,surya14kumar lead india from the front cricketer score teamindia players comment sportzcraazy,0,Neutral,,,,,,
,mlasudhakar congratulations teamindia for winning the t20i series against newzealand surya14kumars spectacular the sec,0.333333333,Positive,,,,,,
,imraina another great knock surya14kumar congratulations your 2nd t20 hundred well played brother sky indvsnz,0.4,Positive,,,,,,
,rcbianofficial high appreciation from imvkohli surya14kumar after yet another magnificent innings class apart survir,0.58,Positive,,,,,,
,sachinrt the night sky has been lit surya what blinder surya14kumar indvsnz,0,Neutral,,,,,,
,bcci winning hearts amp off the field the surya14kumar way coming chahal special wher,0.491071429,Positive,,,,,,
,bcci well deserved player the match award for surya14kumar teamindia win runs the 2nd t20i scorecard https,0.4,Positive,,,,,,
,pankajk55132527 surya14kumar the best the world but not the team why bcci casteistbcci,1,Positive,,,,,,
,akshatkul top batsman t20 surya14kumar not odi worthy bcci suryakumaryadav casteistbcci profdilipmandal,0.416666667,Positive,,,,,,
,nikhilanandbjp let surya14kumar play all formats and open brother why are you fixing him particular format surya said,0.083333333,Positive,,,,,,
,socialistalok why surya14kumar out bangladesh series bbcworld toiindianews ani casteistbcci can anyone ans icc bcci,0,Neutral,,,,,,
,ramholkar bcci going through casteist phase why when surya14kumar performing the best game the cricket world after,0.3,Positive,,,,,,
,bhogleharsha yep surya14kumar and shreyasiyer15 bowlnot sure why they arent asked practiceand,0.5,Positive,,,,,,
,bhogleharsha you must explain how builds this innings surya14kumar and rishabhpant17 they may have musc,0,Neutral,,,,,,
,sky the limit sky the suryakumars limit surya14kumar vinodkambli349 bcci,0,Neutral,,,,,,
,shreyasiyer15 surya14kumar t20s no4 tera odis no4 mera barabar consistently perform karenge thik,0.25,Positive,,,,,,
,kumudgopal bcci isse acchi team tho main dream main bna leta dream11 surya14kumar iamsanjusamson dream11 sury,0.166666667,Positive,,,,,,
,gsdausa stop discrimination based caste and area iamsanjusamson surya14kumar bcci teamindia bcci casteistbcci,0,Neutral,,,,,,
,jayshah congratulations team india phenomenal victory and huge round applause surya14kumar his firework century,0.233333333,Positive,,,,,,
,ddsportschannel and how surya14kumar nzvind suryakumaryadav,0,Neutral,,,,,,
,thanks for nice gesture towards everyone cheering you crowd surya14kumar nzvsind suryakumaryadav,0.4,Positive,,,,,,
,iamaarav8 not playing surya14kumar bcci brahmin cricket control board india has exposed its castiest mentality shame,0,Neutral,,,,,,
,nagwanshivivek1 imvkohli surya14kumar balls sky definitely from another planet nzvind suryaku,0,Neutral,,,,,,
,suryacool0001 sanju samson waiting for his opportunity team india like bcci bcci surya14kumar suryakumaryadav,0,Neutral,,,,,,
,chauthevinayak what great player suryakumaryadav suryadada indvsnz surya14kumar century,1,Positive,,,,,,
,azharqureshi93 surya14kumar rises careerhigh rating conway moves above babarazam258 glenn phillips moves two spots,0,Neutral,,,,,,
,what sky thinking surya14kumar indvsnz suryakumaryadav sky,0,Neutral,,,,,,
,the only one hoping for indias wickets fall until see surya14kumar playing suryakumaryadav nzvsind cricket,0,Neutral,,,,,,
,deepakdidla top batsman t20 surya14kumar not odi worthy bcci suryakumaryadav casteistbcci,0.416666667,Positive,,,,,,
,top batsman t20 surya14kumar not odi worthy bcci suryakumaryadav casteistbcci,0.416666667,Positive,,,,,,
,100masterblastr surya14kumar has retained his position the icc mens t20i batting rankings suryakumaryadav teamindia,0,Neutral,,,,,,
,neerajkushwah sanjusamson waiting for opportunity team india like bcci surya14kumar suryakumaryad,0,Neutral,,,,,,
,sachinrt the night sky has been lit surya what blinder surya14kumar indvsnz,0,Neutral,,,,,,
,sixes t20is sky pcb sky 68sixes 621balls pcb 41sixes 1813balls surya14kumar sky suryakumaryadav indvsnz,0,Neutral,,,,,,
,imraina another great knock surya14kumar congratulations your 2nd t20 hundred well played brother sky indvsnz,0.4,Positive,,,,,,
,yuvstrong12 witnessed the sky fire today well played buddy surya14kumar indvsnz bcci,0,Neutral,,,,,,
,chauthevinayak what great player suryakumaryadav suryadada indvsnz surya14kumar century,1,Positive,,,,,,
,cricketracker year remember for surya14kumar isnt nzvind suryakumaryadav,0,Neutral,,,,,,
,year remember for surya14kumar isnt nzvind suryakumaryadav,0,Neutral,,,,,,
,bcci hope kuldeep yadav gets chance play 2nd t20i bcci imkuldeep18 mipaltan sdhawan25 surya14kumar ipl,0,Neutral,,,,,,
,nikhilanandbjp let surya14kumar play all formats and open brother why are you fixing him particular format surya said,0.083333333,Positive,,,,,,
,sport360 imrizwanpak surya14kumar wanindu49 imvkohli englandcricket undisputed winner sky surya14kumar bcci icc,0,Neutral,,,,,,
,mdsirajofficial good start the tour well played sky surya14kumar bcci,1,Positive,,,,,,
,jayshah surya14kumar bcci nice,0.6,Positive,,,,,,
,surya14kumar hoti spirit suryakumaryadav sanjusamson bcci,0,Neutral,,,,,,
,suryacool0001 sanju samson waiting for his opportunity team india like bcci bcci surya14kumar suryakumaryadav,0,Neutral,,,,,,
,mlasudhakar congratulations teamindia for winning the t20i series against newzealand surya14kumars spectacular the sec,0.333333333,Positive,,,,,,
,sport360 imrizwanpak surya14kumar wanindu49 imvkohli englandcricket well should suryakumaryadav obviously,0,Neutral,,,,,,
,sport360 imrizwanpak surya14kumar wanindu49 imvkohli englandcricket either viratkohli suryakumaryadav,0,Neutral,,,,,,
,akshatkul top batsman t20 surya14kumar not odi worthy bcci suryakumaryadav casteistbcci profdilipmandal,0.416666667,Positive,,,,,,
,and bcci selectors just slept when discussion suryakumaryadav came surya14kumar,0,Neutral,,,,,,
,kanishksinghasp take bow suryakumar yadav brings his second t20i hundred surya14kumar suryakumaryadav,0,Neutral,,,,,,
,only one only one sky video bcci abdevilliers17 surya14kumar crickettwitter,0,Neutral,,,,,,
,,,,,,,,,
ishan kishan,rightgaps9 ishan kishan gets hyped intent player but pro statpadder his strike rate t20t20i ipl since,0,Neutral,Manyavar,18-11-2022,1366,1317.449951,MANYAVAR.NS,-48.550049
,sriswamy ishankishan51 rishabhpant17 pant played matches improvement where ishan kishan played just,0,Neutral,,21-11-2022,1311,1342.949951,MANYAVAR.NS,31.949951
,registanroyals why ishan kishan over sanju samson was eagerly waiting for rishab pant and sanju samson left right combination ope,0.142857143,Positive,,22-11-2022,1353,1320.949951,MANYAVAR.NS,-32.050049
,cricketpage3 who better retweet sanju samson like ishan kishan indvsnz nzvsind nzvindonprime ausvseng sanjusamson,0.5,Positive,,23-11-2022,1347.900024,1348.550049,MANYAVAR.NS,0.650025
,hardikpandya7 well done champ indvsnz try this the next t20 series 1ishan kishan 2prithvi shaw 3vi,0,Neutral,,,,,,
,rightgaps9 did you know ishan kishan has the highest dot ball among current ict batters t20i cricket playing him,0,Neutral,,,,,,
,espncricinfo ishan kishan swings for the fences but caught for the edge the boundary nzvind,0,Neutral,,,,,,
,vishalverma9 sanju samson fans watching rishabh pant flat pitch bully shreyas iyer amp ishan kishan getting selected ahead him,-0.025,Negative,,,,,,
,commentators disappointed ishan kishan falls cheaply 3rd t20i against new zealand credit bcciicc,-0.204545455,Negative,,,,,,
,ishan kishan departs for overs dont worry india winning easily nzvind indvsnzlivestreaming indiancricketteam,0.466666667,Positive,,,,,,
,all want bat like suryakumar yadav ishan kishan ishankishan suryakumaryadav,0,Neutral,,,,,,
,ishan kishan heaps praise suryakumar yadavs knock check out betbarter ishankishan suryakumaryadav,0,Neutral,,,,,,
,lokendra9340 who better retweet sanju samson like ishan kishan indvsnz nzvsind nzvindonprime ausvseng sanjusamson,0.5,Positive,,,,,,
,ishan kishan gone for runs balls india lost their first wicket ishankishan indvsnz,0.390625,Positive,,,,,,
,cricketinsight3 shubman gill would have played much much better than ishan kishan amp rishabh pant least any amount runs would,0.1,Positive,,,,,,
,love the approach form ishan kishan great shots clear intent and absolute clarity thought process india needs,0.4,Positive,,,,,,
,ishan kishan eats too many ball not ideal opener tbh indvnz ishankishan,0.025,Positive,,,,,,
,ishan kishan played dot balls out balls faced dot balls india really preparing for world,0.2,Positive,,,,,,
,did you know ishan kishan has the highest dot ball among current ict batters t20i cricket playing,0,Neutral,,,,,,
,shubman gill would have played much much better than ishan kishan amp rishabh pant least any amount runs,0.1,Positive,,,,,,
,superb superb strike rate impact full knock ishan kishan opener indvsnz ishankishan,0.848958333,Positive,,,,,,
,ishan kishan just left handed version rahul dont understand why gets many chances and the likes,0.25,Positive,,,,,,
,ishan kishan hopping against pace and ishan kishan dancing against swing such common sight cricket but the,-0.15,Negative,,,,,,
,need sixes from captain hardik pandya hardikpandya will win match for team india rishabhpant ishan kishan,0.8,Positive,,,,,,
,all the indian team want bat like suryakumar yadav ishan kishan suryakumaryadav indvsnz,0,Neutral,,,,,,
,cricinformer 1st wicket down adam milne strikes ishan kishan 1011b milne gets the first breakthrough for indvsnz indvsnz,0.027777778,Positive,,,,,,
,1st wicket down adam milne strikes ishan kishan 1011b milne gets the first breakthrough for indvsnz,0.027777778,Positive,,,,,,
